nu_cm-1,alpha
2007.400,3.832784e-05
2007.450,3.864607e-05
2007.500,4.005350e-05
2007.550,4.239395e-05
2007.600,4.680410e-05
2007.650,5.393250e-05
2007.700,6.627897e-05
2007.750,9.210027e-05
2007.800,1.709028e-04
2007.850,7.097132e-04
2007.900,7.715244e-04
2007.950,2.130570e-04
2008.000,1.387017e-04
2008.050,1.331762e-04
2008.100,1.489500e-04
2008.150,1.808922e-04
2008.200,2.350263e-04
2008.250,3.245183e-04
2008.300,5.089719e-04
2008.350,8.247651e-04
2008.400,1.955509e-03
2008.450,4.099610e-03
2008.500,2.263283e-02
2008.550,2.172860e-02
2008.600,3.992867e-03
2008.650,1.507365e-03
2008.700,7.446635e-04
2008.750,4.507661e-04
2008.800,3.037191e-04
2008.850,2.194123e-04
2008.900,1.666231e-04
2008.950,1.315053e-04
2009.000,1.073141e-04
2009.050,9.144155e-05
2009.100,9.455089e-05
2009.150,7.754626e-05
2009.200,5.857904e-05
2009.250,5.035153e-05
2009.300,4.452740e-05
2009.350,3.994758e-05
2009.400,3.621616e-05
2009.450,3.312062e-05
2009.500,3.052268e-05
2009.550,2.832429e-05
2009.600,2.645287e-05
2009.650,2.485344e-05
2009.700,2.348420e-05
2009.750,2.231426e-05
2009.800,2.132447e-05
2009.850,2.051744e-05
2009.900,1.998212e-05
2009.950,2.062100e-05
2010.000,2.222789e-05
2010.050,1.860628e-05
2010.100,1.787930e-05
2010.150,1.755564e-05
2010.200,1.769726e-05
2010.250,1.723989e-05
2010.300,1.712004e-05
2010.350,1.715453e-05
2010.400,1.729157e-05
2010.450,1.753102e-05
2010.500,1.788233e-05
2010.550,1.836093e-05
2010.600,1.898889e-05
2010.650,1.979719e-05
2010.700,2.083109e-05
2010.750,2.218063e-05
2010.800,2.382826e-05
2010.850,2.597885e-05
2010.900,2.881837e-05
2010.950,3.262790e-05
2011.000,3.788243e-05
2011.050,4.540660e-05
2011.100,5.676164e-05
2011.150,7.564605e-05
2011.200,1.073825e-04
2011.250,1.675768e-04
2011.300,3.182452e-04
2011.350,8.619098e-04
2011.400,5.395273e-03
2011.450,3.458755e-03
2011.500,6.823316e-04
2011.550,2.786072e-04
2011.600,1.550044e-04
2011.650,1.027555e-04
2011.700,7.646221e-05
2011.750,6.219437e-05
2011.800,5.605048e-05
2011.850,5.978941e-05
2011.900,4.838089e-05
2011.950,4.811679e-05
2012.000,5.276576e-05
2012.050,6.610282e-05
2012.100,1.002276e-04
2012.150,2.443411e-04
2012.200,1.458744e-03
2012.250,3.929403e-04
2012.300,1.267144e-04
2012.350,7.827280e-05
2012.400,6.402765e-05
2012.450,6.021638e-05
2012.500,6.140869e-05
2012.550,6.638950e-05
2012.600,7.603895e-05
2012.650,9.511058e-05
2012.700,1.514718e-04
2012.750,3.480822e-04
2012.800,5.056205e-04
2012.850,9.658968e-04
2012.900,4.169978e-04
2012.950,2.373282e-04
2013.000,2.459413e-04
2013.050,3.056829e-04
2013.100,4.211553e-04
2013.150,6.445539e-04
2013.200,1.133476e-03
2013.250,2.397245e-03
2013.300,8.425973e-03
2013.350,6.240096e-02
2013.400,9.403768e-03
2013.450,2.539540e-03
2013.500,1.144133e-03
2013.550,6.483096e-04
2013.600,4.178505e-04
2013.650,2.924835e-04
2013.700,2.168531e-04
2013.750,1.677617e-04
2013.800,1.341113e-04
2013.850,1.100529e-04
2013.900,9.226760e-05
2013.950,7.875872e-05
2014.000,6.826755e-05
2014.050,5.996983e-05
2014.100,5.331049e-05
2014.150,4.791331e-05
2014.200,4.355053e-05
2014.250,4.030637e-05
2014.300,4.119214e-05
2014.350,3.550160e-05
2014.400,3.195447e-05
2014.450,2.981905e-05
2014.500,2.812557e-05
2014.550,2.675307e-05
2014.600,2.552619e-05
2014.650,2.451828e-05
2014.700,2.369159e-05
2014.750,2.302999e-05
2014.800,2.254941e-05
2014.850,2.240596e-05
2014.900,2.417479e-05
2014.950,2.234376e-05
2015.000,2.167043e-05
2015.050,2.163226e-05
2015.100,2.181237e-05
2015.150,2.217022e-05
2015.200,2.271496e-05
2015.250,2.347425e-05
2015.300,2.449174e-05
2015.350,2.583155e-05
2015.400,2.758826e-05
2015.450,2.990850e-05
2015.500,3.307258e-05
2015.550,3.778835e-05
2015.600,4.306557e-05
2015.650,5.208943e-05
2015.700,7.237358e-05
2015.750,8.424059e-05
2015.800,1.142576e-04
2015.850,1.771063e-04
2015.900,3.268986e-04
2015.950,8.272563e-04
2016.000,4.497798e-03
2016.050,5.047214e-03
2016.100,8.821784e-04
2016.150,3.430672e-04
2016.200,1.897429e-04
2016.250,1.289715e-04
2016.300,1.031929e-04
2016.350,9.860848e-05
2016.400,1.231958e-04
2016.450,2.604690e-04
2016.500,1.460953e-03
2016.550,4.550417e-04
2016.600,1.391555e-04
2016.650,8.136707e-05
2016.700,6.432579e-05
2016.750,6.497888e-05
2016.800,1.197285e-04
2016.850,1.630194e-04
2016.900,6.645651e-05
2016.950,5.778505e-05
2017.000,6.336031e-05
2017.050,8.537252e-05
2017.100,1.908683e-04
2017.150,3.851565e-04
2017.200,9.493435e-04
2017.250,3.956480e-04
2017.300,1.381320e-04
2017.350,1.178997e-04
2017.400,9.630183e-05
2017.450,8.531580e-05
2017.500,8.913335e-05
2017.550,9.823791e-05
2017.600,1.119747e-04
2017.650,1.312663e-04
2017.700,1.581891e-04
2017.750,1.964743e-04
2017.800,2.528537e-04
2017.850,3.402070e-04
2017.900,4.855500e-04
2017.950,7.534870e-04
2018.000,1.331454e-03
2018.050,2.963231e-03
2018.100,1.102667e-02
2018.150,7.018311e-02
2018.200,9.571637e-03
2018.250,2.739483e-03
2018.300,1.262021e-03
2018.350,7.232929e-04
2018.400,4.695598e-04
2018.450,3.299913e-04
2018.500,2.456161e-04
2018.550,1.913028e-04
2018.600,1.595346e-04
2018.650,1.274224e-04
2018.700,1.056482e-04
2018.750,9.007117e-05
2018.800,7.810823e-05
2018.850,6.867941e-05
2018.900,6.111821e-05
2018.950,5.497275e-05
2019.000,4.992395e-05
2019.050,4.574065e-05
2019.100,4.225222e-05
2019.150,3.933109e-05
2019.200,3.688128e-05
2019.250,3.483116e-05
2019.300,3.312998e-05
2019.350,3.174995e-05
2019.400,3.070576e-05
2019.450,3.016795e-05
2019.500,3.154206e-05
2019.550,3.855584e-05
2019.600,2.980324e-05
2019.650,2.888110e-05
2019.700,2.898503e-05
2019.750,2.829605e-05
2019.800,2.864034e-05
2019.850,2.938917e-05
2019.900,3.051876e-05
2019.950,3.209416e-05
2020.000,3.423193e-05
2020.050,3.711276e-05
2020.100,4.101589e-05
2020.150,4.638476e-05
2020.200,5.395381e-05
2020.250,6.500868e-05
2020.300,8.196697e-05
2020.350,1.098257e-04
2020.400,1.603402e-04
2020.450,2.668912e-04
2020.500,5.574890e-04
2020.550,1.889591e-03
2020.600,1.166297e-02
2020.650,2.037452e-03
2020.700,6.960036e-04
2020.750,8.821892e-04
2020.800,1.276858e-03
2020.850,3.471145e-04
2020.900,2.965841e-04
2020.950,1.216979e-04
2021.000,8.326845e-05
2021.050,6.676760e-05
2021.100,5.835487e-05
2021.150,5.522512e-05
2021.200,6.136779e-05
2021.250,8.876935e-05
2021.300,9.505173e-05
2021.350,3.432369e-04
2021.400,1.344248e-04
2021.450,1.017599e-04
2021.500,1.911457e-04
2021.550,1.006386e-03
2021.600,3.348552e-04
2021.650,1.096508e-04
2021.700,6.917450e-05
2021.750,5.745424e-05
2021.800,5.775883e-05
2021.850,9.563628e-05
2021.900,5.828779e-05
2021.950,5.399984e-05
2022.000,5.562492e-05
2022.050,5.912316e-05
2022.100,6.392308e-05
2022.150,7.017150e-05
2022.200,7.815806e-05
2022.250,8.874913e-05
2022.300,1.022375e-04
2022.350,1.172439e-04
2022.400,1.386647e-04
2022.450,1.675589e-04
2022.500,2.073939e-04
2022.550,2.651071e-04
2022.600,3.525840e-04
2022.650,4.941993e-04
2022.700,7.455804e-04
2022.750,1.257195e-03
2022.800,2.559738e-03
2022.850,7.668761e-03
2022.900,5.679455e-02
2022.950,1.978446e-02
2023.000,4.325962e-03
2023.050,1.792936e-03
2023.100,9.733878e-04
2023.150,6.112918e-04
2023.200,4.205897e-04
2023.250,3.083163e-04
2023.300,2.378405e-04
2023.350,1.962606e-04
2023.400,1.551711e-04
2023.450,1.296961e-04
2023.500,1.092854e-04
2023.550,9.419375e-05
2023.600,8.257533e-05
2023.650,7.335327e-05
2023.700,6.592097e-05
2023.750,5.986669e-05
2023.800,5.489727e-05
2023.850,5.079898e-05
2023.900,4.741371e-05
2023.950,4.462361e-05
2024.000,4.234084e-05
2024.050,4.050076e-05
2024.100,3.905740e-05
2024.150,3.798062e-05
2024.200,3.725469e-05
2024.250,3.687816e-05
2024.300,3.686498e-05
2024.350,3.724745e-05
2024.400,3.808149e-05
2024.450,3.945577e-05
2024.500,4.150716e-05
2024.550,4.444768e-05
2024.600,4.861373e-05
2024.650,5.456196e-05
2024.700,6.327564e-05
2024.750,7.667989e-05
2024.800,9.929845e-05
2024.850,1.469500e-04
2024.900,3.391126e-04
2024.950,4.013751e-04
2025.000,1.233112e-03
2025.050,1.514435e-03
2025.100,2.783070e-03
2025.150,1.177113e-02
2025.200,1.788180e-03
2025.250,5.809179e-04
2025.300,2.871900e-04
2025.350,1.789332e-04
2025.400,1.296380e-04
2025.450,1.096484e-04
2025.500,1.320140e-04
2025.550,3.992190e-04
2025.600,1.255732e-04
2025.650,7.638411e-05
2025.700,7.026624e-05
2025.750,8.266963e-05
2025.800,1.428127e-04
2025.850,5.893356e-04
2025.900,6.080017e-04
2025.950,1.405902e-04
2026.000,7.350280e-05
2026.050,5.385136e-05
2026.100,4.586403e-05
2026.150,4.233886e-05
2026.200,4.150594e-05
2026.250,4.544801e-05
2026.300,8.538286e-05
2026.350,4.940139e-05
2026.400,4.265266e-05
2026.450,4.274635e-05
2026.500,4.367154e-05
2026.550,4.555327e-05
2026.600,4.808033e-05
2026.650,5.121749e-05
2026.700,5.502695e-05
2026.750,5.962203e-05
2026.800,6.516664e-05
2026.850,7.188839e-05
2026.900,8.010465e-05
2026.950,9.027218e-05
2027.000,1.031082e-04
2027.050,1.201358e-04
2027.100,1.490541e-04
2027.150,1.715812e-04
2027.200,2.035963e-04
2027.250,2.535918e-04
2027.300,3.277639e-04
2027.350,4.425517e-04
2027.400,6.330354e-04
2027.450,9.825149e-04
2027.500,1.735310e-03
2027.550,3.851790e-03
2027.600,1.418179e-02
2027.650,8.812277e-02
2027.700,1.262036e-02
2027.750,3.609820e-03
2027.800,1.660902e-03
2027.850,9.509924e-04
2027.900,6.167628e-04
2027.950,4.335856e-04
2028.000,3.225881e-04
2028.050,2.503648e-04
2028.100,2.008162e-04
2028.150,1.654134e-04
2028.200,1.392985e-04
2028.250,1.195428e-04
2028.300,1.042979e-04
2028.350,9.235395e-05
2028.400,8.289625e-05
2028.450,7.536565e-05
2028.500,6.937638e-05
2028.550,6.466868e-05
2028.600,6.108644e-05
2028.650,5.858177e-05
2028.700,5.727246e-05
2028.750,5.767355e-05
2028.800,6.179426e-05
2028.850,8.167474e-05
2028.900,2.319126e-04
2028.950,1.018370e-04
2029.000,7.677750e-05
2029.050,8.359722e-05
2029.100,1.111393e-04
2029.150,2.091109e-04
2029.200,6.534982e-04
2029.250,1.455520e-03
2029.300,2.998537e-04
2029.350,1.739282e-04
2029.400,1.666391e-04
2029.450,2.077113e-04
2029.500,3.184645e-04
2029.550,6.297693e-04
2029.600,1.980682e-03
2029.650,1.279950e-02
2029.700,2.978641e-03
2029.750,8.572577e-04
2029.800,3.685169e-04
2029.850,2.158109e-04
2029.900,1.495300e-04
2029.950,1.178329e-04
2030.000,1.066257e-04
2030.050,1.207593e-04
2030.100,2.277845e-04
2030.150,1.147941e-03
2030.200,3.330402e-04
2030.250,1.146950e-04
2030.300,7.073301e-05
2030.350,5.460801e-05
2030.400,4.694621e-05
2030.450,4.230704e-05
2030.500,3.951585e-05
2030.550,3.798441e-05
2030.600,3.756559e-05
2030.650,3.933937e-05
2030.700,5.544788e-05
2030.750,6.480373e-05
2030.800,4.118923e-05
2030.850,4.318066e-05
2030.900,3.948628e-05
2030.950,3.835780e-05
2031.000,3.902412e-05
2031.050,4.026038e-05
2031.100,4.189559e-05
2031.150,4.392524e-05
2031.200,4.644965e-05
2031.250,5.007987e-05
2031.300,5.762210e-05
2031.350,5.776426e-05
2031.400,6.090504e-05
2031.450,6.599161e-05
2031.500,7.226468e-05
2031.550,7.985795e-05
2031.600,8.908472e-05
2031.650,1.004040e-04
2031.700,1.144671e-04
2031.750,1.322107e-04
2031.800,1.550153e-04
2031.850,1.849811e-04
2031.900,2.254281e-04
2031.950,2.818548e-04
2032.000,3.639054e-04
2032.050,4.897682e-04
2032.100,6.971491e-04
2032.150,1.074967e-03
2032.200,1.876006e-03
2032.250,4.068580e-03
2032.300,1.412798e-02
2032.350,9.728144e-02
2032.400,1.618605e-02
2032.450,4.390621e-03
2032.500,1.977023e-03
2032.550,1.120004e-03
2032.600,7.225275e-04
2032.650,5.072336e-04
2032.700,3.787001e-04
2032.750,2.981305e-04
2032.800,2.531417e-04
2032.850,3.040677e-04
2032.900,2.332638e-04
2032.950,1.572656e-04
2033.000,1.336703e-04
2033.050,1.275501e-04
2033.100,1.280179e-04
2033.150,1.062758e-04
2033.200,1.039475e-04
2033.250,1.126104e-04
2033.300,1.455500e-04
2033.350,2.815649e-04
2033.400,1.389231e-03
2033.450,7.135981e-04
2033.500,2.052017e-04
2033.550,1.226146e-04
2033.600,9.877546e-05
2033.650,9.240332e-05
2033.700,9.579430e-05
2033.750,1.113233e-04
2033.800,1.683666e-04
2033.850,4.822091e-04
2033.900,2.338577e-04
2033.950,2.664587e-04
2034.000,4.391270e-04
2034.050,1.007136e-03
2034.100,4.455581e-03
2034.150,9.796022e-03
2034.200,1.574615e-03
2034.250,5.827838e-04
2034.300,3.443658e-04
2034.350,3.576157e-04
2034.400,1.250426e-03
2034.450,3.865743e-04
2034.500,1.536654e-04
2034.550,1.018394e-04
2034.600,7.768920e-05
2034.650,6.326160e-05
2034.700,5.481279e-05
2034.750,4.913777e-05
2034.800,4.511559e-05
2034.850,4.220787e-05
2034.900,4.013947e-05
2034.950,3.882446e-05
2035.000,3.850118e-05
2035.050,4.092904e-05
2035.100,6.582881e-05
2035.150,5.746737e-05
2035.200,3.887422e-05
2035.250,3.615736e-05
2035.300,3.554302e-05
2035.350,3.562958e-05
2035.400,3.625443e-05
2035.450,3.859956e-05
2035.500,4.143827e-05
2035.550,3.888270e-05
2035.600,3.965954e-05
2035.650,4.099578e-05
2035.700,4.265582e-05
2035.750,4.461934e-05
2035.800,4.690855e-05
2035.850,4.956417e-05
2035.900,5.264170e-05
2035.950,5.621272e-05
2036.000,6.036842e-05
2036.050,6.522519e-05
2036.100,7.093266e-05
2036.150,7.768519e-05
2036.200,8.573847e-05
2036.250,9.543404e-05
2036.300,1.072361e-04
2036.350,1.217883e-04
2036.400,1.400065e-04
2036.450,1.632454e-04
2036.500,1.935696e-04
2036.550,2.337096e-04
2036.600,2.892363e-04
2036.650,3.692119e-04
2036.700,4.904916e-04
2036.750,6.973050e-04
2036.800,1.154297e-03
2036.850,1.649141e-03
2036.900,3.132138e-03
2036.950,8.328739e-03
2037.000,4.812008e-02
2037.050,4.573889e-02
2037.100,8.089194e-03
2037.150,3.073339e-03
2037.200,1.603604e-03
2037.250,9.883983e-04
2037.300,6.772043e-04
2037.350,5.026511e-04
2037.400,4.035591e-04
2037.450,3.652217e-04
2037.500,4.519524e-04
2037.550,1.520834e-03
2037.600,8.495344e-04
2037.650,2.945021e-04
2037.700,1.914877e-04
2037.750,1.524804e-04
2037.800,1.338089e-04
2037.850,1.290564e-04
2037.900,1.595878e-04
2037.950,4.450853e-04
2038.000,1.673586e-04
2038.050,1.121111e-04
2038.100,1.026282e-04
2038.150,1.036728e-04
2038.200,1.112651e-04
2038.250,1.276588e-04
2038.300,1.513638e-04
2038.350,1.975736e-04
2038.400,2.897421e-04
2038.450,5.043523e-04
2038.500,1.187013e-03
2038.550,5.439107e-03
2038.600,9.852490e-03
2038.650,2.123370e-03
2038.700,6.824920e-04
2038.750,3.451208e-04
2038.800,2.148644e-04
2038.850,1.509267e-04
2038.900,1.148202e-04
2038.950,9.279036e-05
2039.000,7.740661e-05
2039.050,6.689747e-05
2039.100,5.933766e-05
2039.150,5.373257e-05
2039.200,4.951137e-05
2039.250,4.633854e-05
2039.300,4.406076e-05
2039.350,4.279886e-05
2039.400,4.372282e-05
2039.450,5.810791e-05
2039.500,7.629607e-05
2039.550,4.326837e-05
2039.600,4.151854e-05
2039.650,3.928146e-05
2039.700,3.647201e-05
2039.750,3.601232e-05
2039.800,3.589514e-05
2039.850,3.595675e-05
2039.900,3.629164e-05
2039.950,3.681099e-05
2040.000,3.750225e-05
2040.050,3.836852e-05
2040.100,3.942539e-05
2040.150,4.072949e-05
2040.200,4.241074e-05
2040.250,4.385861e-05
2040.300,4.575142e-05
2040.350,4.802301e-05
2040.400,5.071201e-05
2040.450,5.393951e-05
2040.500,5.795531e-05
2040.550,6.337891e-05
2040.600,7.237245e-05
2040.650,9.825829e-05
2040.700,2.289183e-04
2040.750,1.150238e-04
2040.800,1.124694e-04
2040.850,1.128566e-04
2040.900,1.139806e-04
2040.950,1.256266e-04
2041.000,1.418445e-04
2041.050,1.628217e-04
2041.100,1.899100e-04
2041.150,2.254135e-04
2041.200,2.730294e-04
2041.250,3.388397e-04
2041.300,4.333505e-04
2041.350,5.759534e-04
2041.400,8.056929e-04
2041.450,1.210975e-03
2041.500,2.028341e-03
2041.550,4.076961e-03
2041.600,1.183480e-02
2041.650,8.000600e-02
2041.700,3.575495e-02
2041.750,7.577987e-03
2041.800,3.088508e-03
2041.850,1.667541e-03
2041.900,1.051720e-03
2041.950,7.443203e-04
2042.000,6.818044e-04
2042.050,5.855075e-04
2042.100,3.538735e-04
2042.150,2.764779e-04
2042.200,2.292857e-04
2042.250,1.966675e-04
2042.300,1.731589e-04
2042.350,1.561547e-04
2042.400,1.442649e-04
2042.450,1.368230e-04
2042.500,1.337639e-04
2042.550,1.357505e-04
2042.600,1.447186e-04
2042.650,1.656856e-04
2042.700,2.143552e-04
2042.750,3.708989e-04
2042.800,1.376620e-03
2042.850,7.234286e-04
2042.900,9.746267e-04
2042.950,3.219708e-03
2043.000,1.525726e-02
2043.050,2.538029e-03
2043.100,7.925184e-04
2043.150,3.912026e-04
2043.200,2.407837e-04
2043.250,1.684133e-04
2043.300,1.279499e-04
2043.350,1.029476e-04
2043.400,8.636789e-05
2043.450,7.479368e-05
2043.500,6.641143e-05
2043.550,6.020554e-05
2043.600,5.562665e-05
2043.650,5.257565e-05
2043.700,5.278722e-05
2043.750,5.642119e-05
2043.800,9.128604e-05
2043.850,5.992643e-05
2043.900,4.466929e-05
2043.950,4.118249e-05
2044.000,3.957837e-05
2044.050,3.863461e-05
2044.100,3.805615e-05
2044.150,3.774448e-05
2044.200,3.766703e-05
2044.250,3.782841e-05
2044.300,3.827455e-05
2044.350,3.913135e-05
2044.400,4.074273e-05
2044.450,4.425686e-05
2044.500,5.540359e-05
2044.550,1.287784e-04
2044.600,1.032919e-04
2044.650,7.357254e-05
2044.700,5.130166e-05
2044.750,4.795671e-05
2044.800,4.800731e-05
2044.850,4.916045e-05
2044.900,5.092497e-05
2044.950,5.316304e-05
2045.000,5.584818e-05
2045.050,5.900387e-05
2045.100,6.268559e-05
2045.150,6.697754e-05
2045.200,7.199802e-05
2045.250,7.792177e-05
2045.300,8.506691e-05
2045.350,9.329026e-05
2045.400,1.033798e-04
2045.450,1.159759e-04
2045.500,1.321152e-04
2045.550,1.538094e-04
2045.600,1.855577e-04
2045.650,2.404682e-04
2045.700,3.774943e-04
2045.750,1.162050e-03
2045.800,1.295963e-03
2045.850,5.430098e-04
2045.900,5.269758e-04
2045.950,6.436865e-04
2046.000,8.819215e-04
2046.050,1.453699e-03
2046.100,2.129560e-03
2046.150,3.864616e-03
2046.200,1.011971e-02
2046.250,5.650117e-02
2046.300,5.749160e-02
2046.350,1.020734e-02
2046.400,3.861446e-03
2046.450,2.008579e-03
2046.500,1.233622e-03
2046.550,8.391110e-04
2046.600,6.128214e-04
2046.650,4.725425e-04
2046.700,3.814880e-04
2046.750,3.221056e-04
2046.800,2.874958e-04
2046.850,2.837133e-04
2046.900,3.774154e-04
2046.950,1.269971e-03
2047.000,4.797108e-04
2047.050,2.688376e-04
2047.100,2.465334e-04
2047.150,2.759916e-04
2047.200,3.641316e-04
2047.250,5.940742e-04
2047.300,1.370228e-03
2047.350,6.517335e-03
2047.400,9.228732e-03
2047.450,1.642172e-03
2047.500,6.347620e-04
2047.550,3.477496e-04
2047.600,2.281698e-04
2047.650,1.668482e-04
2047.700,1.310974e-04
2047.750,1.088024e-04
2047.800,9.818804e-05
2047.850,8.238446e-05
2047.900,7.322148e-05
2047.950,6.710988e-05
2048.000,6.336884e-05
2048.050,6.463640e-05
2048.100,1.043921e-04
2048.150,6.948690e-05
2048.200,5.398563e-05
2048.250,5.111436e-05
2048.300,5.258737e-05
2048.350,6.635384e-05
2048.400,1.626042e-04
2048.450,8.558535e-05
2048.500,5.150266e-05
2048.550,4.461211e-05
2048.600,4.211189e-05
2048.650,4.092789e-05
2048.700,4.033478e-05
2048.750,4.010245e-05
2048.800,4.021659e-05
2048.850,4.068889e-05
2048.900,4.068823e-05
2048.950,4.116983e-05
2049.000,4.195813e-05
2049.050,4.343509e-05
2049.100,4.454013e-05
2049.150,4.511976e-05
2049.200,4.648081e-05
2049.250,4.821261e-05
2049.300,5.030590e-05
2049.350,5.283937e-05
2049.400,5.605079e-05
2049.450,5.981362e-05
2049.500,6.454859e-05
2049.550,7.109520e-05
2049.600,8.066626e-05
2049.650,9.644647e-05
2049.700,1.281769e-04
2049.750,2.185493e-04
2049.800,7.336372e-04
2049.850,1.478906e-03
2049.900,3.225901e-04
2049.950,1.891907e-04
2050.000,1.766564e-04
2050.050,2.815517e-04
2050.100,3.531448e-04
2050.150,1.998975e-04
2050.200,1.970027e-04
2050.250,2.168080e-04
2050.300,2.480826e-04
2050.350,2.922220e-04
2050.400,3.532748e-04
2050.450,4.392701e-04
2050.500,5.647591e-04
2050.550,7.574533e-04
2050.600,1.074324e-03
2050.650,1.648654e-03
2050.700,2.860083e-03
2050.750,6.139258e-03
2050.800,2.073839e-02
2050.850,1.345141e-01
2050.900,2.557610e-02
2050.950,6.947093e-03
2051.000,3.206766e-03
2051.050,2.310775e-03
2051.100,1.692168e-03
2051.150,9.089134e-04
2051.200,6.457252e-04
2051.250,5.017298e-04
2051.300,4.130814e-04
2051.350,3.582346e-04
2051.400,3.286446e-04
2051.450,3.232137e-04
2051.500,3.493891e-04
2051.550,4.332329e-04
2051.600,6.636126e-04
2051.650,1.458693e-03
2051.700,6.753963e-03
2051.750,9.632965e-03
2051.800,1.735939e-03
2051.850,6.898411e-04
2051.900,3.841554e-04
2051.950,2.571580e-04
2052.000,1.918605e-04
2052.050,1.541029e-04
2052.100,1.322153e-04
2052.150,1.287220e-04
2052.200,1.943680e-04
2052.250,1.217712e-04
2052.300,9.146689e-05
2052.350,1.005511e-04
2052.400,1.078624e-04
2052.450,6.981234e-05
2052.500,6.171321e-05
2052.550,5.777123e-05
2052.600,5.621443e-05
2052.650,5.319372e-05
2052.700,5.004094e-05
2052.750,4.819192e-05
2052.800,4.678564e-05
2052.850,4.566597e-05
2052.900,4.477798e-05
2052.950,4.409351e-05
2053.000,4.359623e-05
2053.050,4.327736e-05
2053.100,4.313420e-05
2053.150,4.317002e-05
2053.200,4.339487e-05
2053.250,4.382741e-05
2053.300,4.449836e-05
2053.350,4.545661e-05
2053.400,4.678041e-05
2053.450,4.859878e-05
2053.500,5.113579e-05
2053.550,5.481802e-05
2053.600,6.050102e-05
2053.650,6.978433e-05
2053.700,8.797644e-05
2053.750,1.327753e-04
2053.800,3.050036e-04
2053.850,1.670902e-03
2053.900,5.881682e-04
2053.950,1.974847e-04
2054.000,1.579103e-04
2054.050,3.757556e-04
2054.100,1.675774e-04
2054.150,1.005598e-04
2054.200,8.890091e-05
2054.250,8.715680e-05
2054.300,8.904975e-05
2054.350,9.306968e-05
2054.400,9.875323e-05
2054.450,1.060192e-04
2054.500,1.149851e-04
2054.550,1.259136e-04
2054.600,1.392138e-04
2054.650,1.554745e-04
2054.700,1.755304e-04
2054.750,2.005748e-04
2054.800,2.323501e-04
2054.850,2.734802e-04
2054.900,3.280876e-04
2054.950,4.030513e-04
2055.000,5.109985e-04
2055.050,6.797794e-04
2055.100,1.005467e-03
2055.150,2.166804e-03
2055.200,2.147016e-03
2055.250,3.358315e-03
2055.300,7.249865e-03
2055.350,2.570654e-02
2055.400,1.457607e-01
2055.450,2.443637e-02
2055.500,7.035352e-03
2055.550,3.252105e-03
2055.600,1.882117e-03
2055.650,1.246240e-03
2055.700,9.098007e-04
2055.750,7.228991e-04
2055.800,6.314616e-04
2055.850,6.266788e-04
2055.900,7.496079e-04
2055.950,1.240496e-03
2056.000,3.750092e-03
2056.050,1.704554e-02
2056.100,2.953480e-03
2056.150,9.841546e-04
2056.200,5.203237e-04
2056.250,3.415231e-04
2056.300,2.519628e-04
2056.350,1.995044e-04
2056.400,1.655268e-04
2056.450,1.421029e-04
2056.500,1.257620e-04
2056.550,1.170733e-04
2056.600,1.446827e-04
2056.650,1.133353e-04
2056.700,8.832396e-05
2056.750,7.951632e-05
2056.800,7.365673e-05
2056.850,6.908263e-05
2056.900,6.532825e-05
2056.950,6.218696e-05
2057.000,5.954109e-05
2057.050,5.731497e-05
2057.100,5.545814e-05
2057.150,5.393889e-05
2057.200,5.274405e-05
2057.250,5.189101e-05
2057.300,5.151853e-05
2057.350,5.246827e-05
2057.400,5.164074e-05
2057.450,5.199270e-05
2057.500,5.338560e-05
2057.550,5.600542e-05
2057.600,6.074527e-05
2057.650,6.934441e-05
2057.700,8.730078e-05
2057.750,1.344697e-04
2057.800,3.287515e-04
2057.850,1.776286e-03
2057.900,4.981534e-04
2057.950,2.048772e-04
2058.000,3.735145e-04
2058.050,1.529009e-04
2058.100,8.506237e-05
2058.150,6.931525e-05
2058.200,6.340908e-05
2058.250,6.097335e-05
2058.300,6.023173e-05
2058.350,6.051033e-05
2058.400,6.151014e-05
2058.450,6.309136e-05
2058.500,6.519429e-05
2058.550,6.780657e-05
2058.600,7.094937e-05
2058.650,7.467337e-05
2058.700,7.906427e-05
2058.750,8.429287e-05
2058.800,9.063929e-05
2058.850,9.758654e-05
2058.900,1.063713e-04
2058.950,1.174099e-04
2059.000,1.320010e-04
2059.050,1.533984e-04
2059.100,1.925731e-04
2059.150,3.113190e-04
2059.200,1.069514e-03
2059.250,4.650377e-04
2059.300,3.048035e-04
2059.350,3.077068e-04
2059.400,3.475719e-04
2059.450,4.123306e-04
2059.500,5.068815e-04
2059.550,6.462999e-04
2059.600,8.651997e-04
2059.650,1.201226e-03
2059.700,1.822189e-03
2059.750,3.031602e-03
2059.800,6.067286e-03
2059.850,1.782099e-02
2059.900,1.156187e-01
2059.950,4.489286e-02
2060.000,1.028238e-02
2060.050,4.366097e-03
2060.100,2.481906e-03
2060.150,1.730317e-03
2060.200,1.526219e-03
2060.250,2.054995e-03
2060.300,6.895362e-03
2060.350,1.128848e-02
2060.400,2.170965e-03
2060.450,9.448535e-04
2060.500,5.774786e-04
2060.550,4.115417e-04
2060.600,3.185371e-04
2060.650,2.597057e-04
2060.700,2.209855e-04
2060.750,1.932571e-04
2060.800,2.009978e-04
2060.850,1.732759e-04
2060.900,1.357653e-04
2060.950,1.203477e-04
2061.000,1.094015e-04
2061.050,1.007346e-04
2061.100,9.352023e-05
2061.150,8.751562e-05
