nu_cm-1,alpha
2051.733,1.707925e-02
2051.734,1.705940e-02
2051.735,1.703704e-02
2051.736,1.701218e-02
2051.737,1.698486e-02
2051.738,1.695509e-02
2051.739,1.692290e-02
2051.740,1.688832e-02
2051.741,1.685137e-02
2051.742,1.681210e-02
2051.743,1.677053e-02
2051.744,1.672670e-02
2051.745,1.668064e-02
2051.746,1.663240e-02
2051.747,1.658201e-02
2051.748,1.652952e-02
2051.749,1.647497e-02
2051.750,1.641840e-02
2051.751,1.635985e-02
2051.752,1.629938e-02
2051.753,1.623703e-02
2051.754,1.617285e-02
2051.755,1.610688e-02
2051.756,1.603918e-02
2051.757,1.596980e-02
2051.758,1.589879e-02
2051.759,1.582619e-02
2051.760,1.575207e-02
2051.761,1.567647e-02
2051.762,1.559944e-02
2051.763,1.552104e-02
2051.764,1.544132e-02
2051.765,1.536034e-02
2051.766,1.527814e-02
2051.767,1.519477e-02
2051.768,1.511030e-02
2051.769,1.502476e-02
2051.770,1.493822e-02
2051.771,1.485072e-02
2051.772,1.476232e-02
2051.773,1.467306e-02
2051.774,1.458300e-02
2051.775,1.449218e-02
2051.776,1.440066e-02
2051.777,1.430847e-02
2051.778,1.421568e-02
2051.779,1.412231e-02
2051.780,1.402843e-02
2051.781,1.393407e-02
2051.782,1.383929e-02
2051.783,1.374411e-02
2051.784,1.364859e-02
2051.785,1.355276e-02
2051.786,1.345667e-02
2051.787,1.336035e-02
2051.788,1.326385e-02
2051.789,1.316721e-02
2051.790,1.307045e-02
2051.791,1.297361e-02
2051.792,1.287674e-02
2051.793,1.277985e-02
2051.794,1.268299e-02
2051.795,1.258619e-02
2051.796,1.248948e-02
2051.797,1.239288e-02
2051.798,1.229643e-02
2051.799,1.220016e-02
2051.800,1.210408e-02
2051.801,1.200824e-02
2051.802,1.191264e-02
2051.803,1.181732e-02
2051.804,1.172230e-02
2051.805,1.162760e-02
2051.806,1.153324e-02
2051.807,1.143924e-02
2051.808,1.134562e-02
2051.809,1.125241e-02
2051.810,1.115961e-02
2051.811,1.106725e-02
2051.812,1.097534e-02
2051.813,1.088390e-02
2051.814,1.079294e-02
2051.815,1.070247e-02
2051.816,1.061251e-02
2051.817,1.052307e-02
2051.818,1.043417e-02
2051.819,1.034581e-02
2051.820,1.025800e-02
2051.821,1.017075e-02
2051.822,1.008408e-02
2051.823,9.997985e-03
2051.824,9.912482e-03
2051.825,9.827574e-03
2051.826,9.743269e-03
2051.827,9.659573e-03
2051.828,9.576492e-03
2051.829,9.494031e-03
2051.830,9.412194e-03
2051.831,9.330986e-03
2051.832,9.250410e-03
2051.833,9.170471e-03
2051.834,9.091170e-03
2051.835,9.012510e-03
2051.836,8.934494e-03
2051.837,8.857123e-03
2051.838,8.780399e-03
2051.839,8.704322e-03
2051.840,8.628894e-03
2051.841,8.554114e-03
2051.842,8.479984e-03
2051.843,8.406501e-03
2051.844,8.333667e-03
2051.845,8.261481e-03
2051.846,8.189940e-03
2051.847,8.119045e-03
2051.848,8.048793e-03
2051.849,7.979184e-03
2051.850,7.910214e-03
2051.851,7.841882e-03
2051.852,7.774186e-03
2051.853,7.707123e-03
2051.854,7.640691e-03
2051.855,7.574886e-03
2051.856,7.509705e-03
2051.857,7.445146e-03
2051.858,7.381206e-03
2051.859,7.317880e-03
2051.860,7.255166e-03
2051.861,7.193059e-03
2051.862,7.131557e-03
2051.863,7.070654e-03
2051.864,7.010348e-03
2051.865,6.950634e-03
2051.866,6.891509e-03
2051.867,6.832967e-03
2051.868,6.775005e-03
2051.869,6.717619e-03
2051.870,6.660803e-03
2051.871,6.604554e-03
2051.872,6.548868e-03
2051.873,6.493739e-03
2051.874,6.439164e-03
2051.875,6.385137e-03
2051.876,6.331654e-03
2051.877,6.278710e-03
2051.878,6.226301e-03
2051.879,6.174422e-03
2051.880,6.123068e-03
2051.881,6.072234e-03
2051.882,6.021917e-03
2051.883,5.972111e-03
2051.884,5.922810e-03
2051.885,5.874012e-03
2051.886,5.825710e-03
2051.887,5.777901e-03
2051.888,5.730578e-03
2051.889,5.683739e-03
2051.890,5.637377e-03
2051.891,5.591489e-03
2051.892,5.546068e-03
2051.893,5.501112e-03
2051.894,5.456615e-03
2051.895,5.412572e-03
2051.896,5.368979e-03
2051.897,5.325832e-03
2051.898,5.283125e-03
2051.899,5.240854e-03
2051.900,5.199014e-03
2051.901,5.157602e-03
2051.902,5.116612e-03
2051.903,5.076040e-03
2051.904,5.035882e-03
2051.905,4.996132e-03
2051.906,4.956788e-03
2051.907,4.917844e-03
2051.908,4.879297e-03
2051.909,4.841141e-03
2051.910,4.803373e-03
2051.911,4.667254e-06
2051.912,4.633551e-06
2051.913,4.599832e-06
2051.914,4.566110e-06
2051.915,4.532393e-06
2051.916,4.498694e-06
2051.917,4.465022e-06
2051.918,4.431387e-06
2051.919,4.397799e-06
2051.920,4.364267e-06
2051.921,4.330800e-06
2051.922,4.297407e-06
2051.923,4.264096e-06
2051.924,4.230875e-06
2051.925,4.197752e-06
2051.926,4.164734e-06
2051.927,4.131829e-06
2051.928,4.099044e-06
2051.929,4.066384e-06
2051.930,4.033857e-06
2051.931,4.001468e-06
2051.932,3.969224e-06
2051.933,3.937129e-06
2051.934,3.905190e-06
2051.935,3.873410e-06
2051.936,3.841795e-06
2051.937,3.810350e-06
2051.938,3.779078e-06
2051.939,3.747983e-06
2051.940,3.717070e-06
2051.941,3.686343e-06
2051.942,3.655803e-06
2051.943,3.625455e-06
2051.944,3.595302e-06
2051.945,3.565346e-06
2051.946,3.535591e-06
2051.947,3.506038e-06
2051.948,3.476689e-06
2051.949,3.447547e-06
2051.950,3.418614e-06
2051.951,3.389891e-06
2051.952,3.361380e-06
2051.953,3.333083e-06
2051.954,3.305000e-06
2051.955,3.277133e-06
2051.956,3.249483e-06
2051.957,3.222050e-06
2051.958,3.194836e-06
2051.959,3.167841e-06
2051.960,3.141065e-06
2051.961,3.114509e-06
2051.962,3.088173e-06
2051.963,3.062058e-06
2051.964,3.036163e-06
2051.965,3.010489e-06
2051.966,2.985034e-06
2051.967,2.959800e-06
2051.968,2.934786e-06
2051.969,2.909991e-06
2051.970,2.885414e-06
2051.971,2.861057e-06
2051.972,2.836917e-06
2051.973,2.812994e-06
2051.974,2.789288e-06
2051.975,2.765798e-06
2051.976,2.742522e-06
2051.977,2.719460e-06
2051.978,2.696611e-06
2051.979,2.673975e-06
2051.980,2.651549e-06
2051.981,2.629333e-06
2051.982,2.607326e-06
2051.983,2.585526e-06
2051.984,2.563933e-06
2051.985,2.542544e-06
2051.986,2.521360e-06
2051.987,2.500378e-06
2051.988,2.479598e-06
2051.989,2.459017e-06
2051.990,2.438635e-06
2051.991,2.418450e-06
2051.992,2.398460e-06
2051.993,2.378665e-06
2051.994,2.359062e-06
2051.995,2.339651e-06
2051.996,2.320429e-06
2051.997,2.301396e-06
2051.998,2.282550e-06
2051.999,2.263888e-06
2052.000,2.245411e-06
2052.001,2.227115e-06
2052.002,2.209000e-06
2052.003,2.191064e-06
2052.004,2.173306e-06
2052.005,7.319305e-06
2052.006,7.338065e-06
2052.007,7.357306e-06
2052.008,7.377028e-06
2052.009,7.397233e-06
2052.010,7.417922e-06
2052.011,7.439094e-06
2052.012,7.460750e-06
2052.013,7.482892e-06
2052.014,7.505520e-06
2052.015,7.528634e-06
2052.016,7.552236e-06
2052.017,7.576325e-06
2052.018,7.600902e-06
2052.019,7.625969e-06
2052.020,7.651525e-06
2052.021,7.677571e-06
2052.022,7.704107e-06
2052.023,7.731135e-06
2052.024,4.237968e-05
2052.025,4.265667e-05
2052.026,4.293637e-05
2052.027,4.321880e-05
2052.028,4.350399e-05
2052.029,4.379195e-05
2052.030,4.231395e-05
2052.031,4.262107e-05
2052.032,4.293087e-05
2052.033,4.324339e-05
2052.034,4.355864e-05
2052.035,4.387664e-05
2052.036,4.419742e-05
2052.037,4.452098e-05
2052.038,4.484736e-05
2052.039,4.517656e-05
2052.040,4.550862e-05
2052.041,4.584354e-05
2052.042,4.618135e-05
2052.043,4.652206e-05
2052.044,4.686569e-05
2052.045,4.721226e-05
2052.046,4.756179e-05
2052.047,4.791430e-05
2052.048,4.826980e-05
2052.049,4.862830e-05
2052.050,4.898983e-05
2052.051,4.935440e-05
2052.052,4.972202e-05
2052.053,5.009272e-05
2052.054,5.046649e-05
2052.055,5.084337e-05
2052.056,5.122336e-05
2052.057,5.160648e-05
2052.058,5.199273e-05
2052.059,5.238213e-05
2052.060,5.277469e-05
2052.061,5.317042e-05
2052.062,5.356934e-05
2052.063,5.397144e-05
2052.064,5.437675e-05
2052.065,5.478526e-05
2052.066,5.519698e-05
2052.067,5.561193e-05
2052.068,5.603010e-05
2052.069,5.645149e-05
2052.070,5.687613e-05
2052.071,5.730399e-05
2052.072,5.773510e-05
2052.073,5.816944e-05
2052.074,5.860701e-05
2052.075,5.904782e-05
2052.076,5.949187e-05
2052.077,5.993914e-05
2052.078,6.038963e-05
2052.079,6.084334e-05
2052.080,6.130025e-05
2052.081,6.176037e-05
2052.082,6.222367e-05
2052.083,6.269014e-05
2052.084,6.315978e-05
2052.085,6.363256e-05
2052.086,6.410847e-05
2052.087,6.458749e-05
2052.088,6.506959e-05
2052.089,6.555476e-05
2052.090,6.604298e-05
2052.091,6.653421e-05
2052.092,6.702843e-05
2052.093,6.752561e-05
2052.094,6.802571e-05
2052.095,6.852871e-05
2052.096,6.903456e-05
2052.097,6.954322e-05
2052.098,7.005467e-05
2052.099,7.056884e-05
2052.100,7.108571e-05
2052.101,7.160521e-05
2052.102,7.212731e-05
2052.103,7.265194e-05
2052.104,7.317904e-05
2052.105,7.370858e-05
2052.106,7.424047e-05
2052.107,7.477466e-05
2052.108,7.531108e-05
2052.109,7.584966e-05
2052.110,7.639033e-05
2052.111,7.693301e-05
2052.112,7.747763e-05
2052.113,7.802410e-05
2052.114,7.857234e-05
2052.115,7.912226e-05
2052.116,7.967376e-05
2052.117,8.022676e-05
2052.118,8.078116e-05
2052.119,8.133686e-05
2052.120,8.189374e-05
2052.121,8.245171e-05
2052.122,8.301065e-05
2052.123,8.357044e-05
2052.124,8.413098e-05
2052.125,8.469213e-05
2052.126,8.525377e-05
2052.127,8.581577e-05
2052.128,8.637801e-05
2052.129,8.694033e-05
2052.130,8.750261e-05
2052.131,8.806470e-05
2052.132,8.862645e-05
2052.133,8.918771e-05
2052.134,8.974833e-05
2052.135,9.030816e-05
2052.136,9.086701e-05
2052.137,9.142475e-05
2052.138,9.198119e-05
2052.139,9.253616e-05
2052.140,9.308949e-05
2052.141,9.364101e-05
2052.142,9.419052e-05
2052.143,9.473785e-05
2052.144,9.528280e-05
2052.145,9.582519e-05
2052.146,9.636482e-05
2052.147,9.690150e-05
2052.148,9.743502e-05
2052.149,9.796518e-05
2052.150,9.849179e-05
2052.151,9.901463e-05
2052.152,9.953349e-05
2052.153,1.000482e-04
2052.154,1.008694e-04
2052.155,1.013772e-04
2052.156,1.018801e-04
2052.157,1.023780e-04
2052.158,1.028706e-04
2052.159,1.033578e-04
2052.160,1.038393e-04
2052.161,1.043148e-04
2052.162,1.047842e-04
2052.163,1.052472e-04
2052.164,1.057037e-04
2052.165,1.061533e-04
2052.166,1.065959e-04
2052.167,1.070312e-04
2052.168,1.074591e-04
2052.169,1.078792e-04
2052.170,1.082915e-04
2052.171,1.086955e-04
2052.172,1.090913e-04
2052.173,1.094784e-04
2052.174,1.098568e-04
2052.175,1.102262e-04
2052.176,1.105864e-04
2052.177,1.109371e-04
2052.178,1.112783e-04
2052.179,1.116097e-04
2052.180,1.119311e-04
2052.181,1.122422e-04
2052.182,1.125431e-04
2052.183,1.128334e-04
2052.184,1.131129e-04
2052.185,1.133816e-04
2052.186,1.136392e-04
2052.187,1.138856e-04
2052.188,1.141206e-04
2052.189,1.143441e-04
2052.190,1.145560e-04
2052.191,1.147561e-04
2052.192,1.149442e-04
2052.193,1.342353e-04
2052.194,1.345497e-04
2052.195,1.348534e-04
2052.196,1.351463e-04
2052.197,1.354283e-04
2052.198,1.356994e-04
2052.199,1.359595e-04
2052.200,1.362086e-04
2052.201,1.364466e-04
2052.202,1.366735e-04
2052.203,1.368893e-04
2052.204,1.370939e-04
2052.205,1.372873e-04
2052.206,1.374696e-04
2052.207,1.376408e-04
2052.208,1.378008e-04
2052.209,1.379497e-04
2052.210,1.380876e-04
2052.211,1.382144e-04
2052.212,1.383303e-04
2052.213,1.384352e-04
2052.214,1.385294e-04
2052.215,1.386127e-04
2052.216,1.386854e-04
2052.217,1.387476e-04
2052.218,1.387992e-04
2052.219,1.388405e-04
2052.220,1.388716e-04
2052.221,1.388925e-04
2052.222,1.389034e-04
2052.223,1.389045e-04
2052.224,1.388960e-04
2052.225,1.388778e-04
2052.226,1.388503e-04
2052.227,1.388136e-04
2052.228,1.387678e-04
2052.229,1.387132e-04
2052.230,1.386499e-04
2052.231,1.385781e-04
2052.232,1.384980e-04
2052.233,1.384098e-04
2052.234,1.383137e-04
2052.235,1.382099e-04
2052.236,1.380987e-04
2052.237,1.379802e-04
2052.238,1.378547e-04
2052.239,1.377224e-04
2052.240,1.375835e-04
2052.241,1.374382e-04
2052.242,1.372868e-04
2052.243,1.371295e-04
2052.244,1.369665e-04
2052.245,1.367981e-04
2052.246,1.366245e-04
2052.247,1.364459e-04
2052.248,1.362626e-04
2052.249,1.360749e-04
2052.250,1.358828e-04
2052.251,1.356868e-04
2052.252,1.354870e-04
2052.253,1.352837e-04
2052.254,1.350770e-04
2052.255,1.348673e-04
2052.256,1.346547e-04
2052.257,1.344395e-04
2052.258,1.342219e-04
2052.259,1.340022e-04
2052.260,1.337805e-04
2052.261,1.335571e-04
2052.262,1.333322e-04
2052.263,1.331060e-04
2052.264,1.328787e-04
2052.265,1.326505e-04
2052.266,1.324216e-04
2052.267,1.321923e-04
2052.268,1.319627e-04
2052.269,1.317329e-04
2052.270,1.315033e-04
2052.271,1.312739e-04
2052.272,1.310450e-04
2052.273,1.308167e-04
2052.274,1.305891e-04
2052.275,1.303625e-04
2052.276,1.301370e-04
2052.277,1.299128e-04
2052.278,1.296899e-04
2052.279,1.294685e-04
2052.280,1.292489e-04
2052.281,1.290309e-04
2052.282,1.288150e-04
2052.283,1.286010e-04
2052.284,1.283891e-04
2052.285,1.281795e-04
2052.286,1.279722e-04
2052.287,1.277673e-04
2052.288,1.275650e-04
2052.289,1.273652e-04
2052.290,1.271680e-04
2052.291,1.269736e-04
2052.292,1.267819e-04
2052.293,1.265931e-04
2052.294,1.264071e-04
2052.295,1.262240e-04
2052.296,1.260439e-04
2052.297,1.258667e-04
2052.298,1.256924e-04
2052.299,1.255212e-04
2052.300,1.253529e-04
2052.301,1.251876e-04
2052.302,1.250253e-04
2052.303,1.248659e-04
2052.304,1.247095e-04
2052.305,1.245559e-04
2052.306,1.244052e-04
2052.307,1.242573e-04
2052.308,1.241122e-04
2052.309,1.239698e-04
2052.310,1.238300e-04
2052.311,1.236928e-04
2052.312,1.235580e-04
2052.313,1.234257e-04
2052.314,1.232957e-04
2052.315,1.231678e-04
2052.316,1.230421e-04
2052.317,1.229184e-04
2052.318,1.227966e-04
2052.319,1.226765e-04
2052.320,1.225580e-04
2052.321,1.224411e-04
2052.322,1.223255e-04
2052.323,1.222111e-04
2052.324,1.220978e-04
2052.325,1.219853e-04
2052.326,1.218737e-04
2052.327,1.217625e-04
2052.328,1.216518e-04
2052.329,1.215414e-04
2052.330,1.214310e-04
2052.331,1.213204e-04
2052.332,1.212096e-04
2052.333,1.210982e-04
2052.334,1.209861e-04
2052.335,1.208732e-04
2052.336,1.207591e-04
2052.337,1.206438e-04
2052.338,1.205269e-04
2052.339,1.204083e-04
2052.340,1.202879e-04
2052.341,1.201653e-04
2052.342,1.200403e-04
2052.343,1.199129e-04
2052.344,1.197827e-04
2052.345,1.196495e-04
2052.346,1.195131e-04
2052.347,1.193734e-04
2052.348,1.192301e-04
2052.349,1.190830e-04
2052.350,1.189319e-04
2052.351,1.187766e-04
2052.352,1.186169e-04
2052.353,1.184527e-04
2052.354,1.182836e-04
2052.355,1.181096e-04
2052.356,1.179304e-04
2052.357,1.177459e-04
2052.358,1.175558e-04
2052.359,1.173601e-04
2052.360,1.171585e-04
2052.361,1.169510e-04
2052.362,1.167372e-04
2052.363,1.165172e-04
2052.364,1.162907e-04
2052.365,1.160577e-04
2052.366,1.158179e-04
2052.367,1.155714e-04
2052.368,1.153179e-04
2052.369,1.150574e-04
2052.370,1.147897e-04
2052.371,1.145149e-04
2052.372,1.142327e-04
2052.373,1.139433e-04
2052.374,1.085448e-04
2052.375,1.082758e-04
2052.376,1.079989e-04
2052.377,1.077143e-04
2052.378,1.074218e-04
2052.379,1.071215e-04
2052.380,1.068133e-04
2052.381,1.064972e-04
2052.382,1.061733e-04
2052.383,1.058416e-04
2052.384,1.055021e-04
2052.385,1.051549e-04
2052.386,1.047999e-04
2052.387,1.044374e-04
2052.388,1.040673e-04
2052.389,1.036897e-04
2052.390,1.033048e-04
2052.391,1.030281e-04
2052.392,1.026295e-04
2052.393,1.022239e-04
2052.394,6.747348e-05
2052.395,6.729829e-05
2052.396,6.711422e-05
2052.397,6.692142e-05
2052.398,6.672005e-05
2052.399,6.651028e-05
2052.400,6.629228e-05
2052.401,6.606621e-05
2052.402,6.583227e-05
2052.403,6.559063e-05
2052.404,6.534149e-05
2052.405,6.508502e-05
2052.406,6.482144e-05
2052.407,6.455093e-05
2052.408,6.427370e-05
2052.409,6.398995e-05
2052.410,6.369988e-05
2052.411,6.340370e-05
2052.412,6.310162e-05
2052.413,6.279385e-05
2052.414,6.248059e-05
2052.415,6.216206e-05
2052.416,6.183846e-05
2052.417,6.151000e-05
2052.418,6.117690e-05
2052.419,6.083936e-05
2052.420,6.049759e-05
2052.421,6.015179e-05
2052.422,5.980217e-05
2052.423,5.944894e-05
2052.424,5.909229e-05
2052.425,5.873242e-05
2052.426,5.836953e-05
2052.427,5.800382e-05
2052.428,5.763547e-05
2052.429,5.726468e-05
2052.430,5.689162e-05
2052.431,5.651649e-05
2052.432,5.613947e-05
2052.433,5.576072e-05
2052.434,5.538042e-05
2052.435,5.617912e-05
2052.436,5.580389e-05
2052.437,5.542767e-05
2052.438,5.505061e-05
2052.439,5.467286e-05
2052.440,5.429459e-05
2052.441,5.391594e-05
2052.442,5.353705e-05
2052.443,5.315806e-05
2052.444,5.277911e-05
2052.445,5.240032e-05
2052.446,5.202183e-05
2052.447,5.164375e-05
2052.448,5.126622e-05
2052.449,5.088933e-05
2052.450,5.051321e-05
2052.451,5.013796e-05
2052.452,4.976369e-05
2052.453,4.939050e-05
2052.454,4.901847e-05
2052.455,4.864772e-05
2052.456,4.827832e-05
2052.457,4.791035e-05
2052.458,4.754391e-05
2052.459,4.717907e-05
2052.460,4.681591e-05
2052.461,4.645449e-05
2052.462,4.609488e-05
2052.463,4.573716e-05
2052.464,4.538138e-05
2052.465,4.502759e-05
2052.466,4.467586e-05
2052.467,4.432625e-05
2052.468,4.397879e-05
2052.469,4.363353e-05
2052.470,4.329052e-05
2052.471,4.294981e-05
2052.472,4.261142e-05
2052.473,4.227541e-05
2052.474,4.194179e-05
2052.475,4.161060e-05
2052.476,4.128187e-05
2052.477,4.095563e-05
2052.478,4.063191e-05
2052.479,4.031072e-05
2052.480,3.999208e-05
2052.481,3.967602e-05
2052.482,3.936255e-05
2052.483,3.905168e-05
2052.484,3.874344e-05
2052.485,3.843782e-05
2052.486,3.813484e-05
2052.487,3.783451e-05
2052.488,3.753684e-05
2052.489,3.724182e-05
2052.490,3.694946e-05
2052.491,3.665977e-05
2052.492,3.637275e-05
2052.493,3.608839e-05
2052.494,3.580669e-05
2052.495,3.552765e-05
2052.496,3.525127e-05
2052.497,3.497754e-05
2052.498,3.470645e-05
2052.499,3.443800e-05
2052.500,3.417219e-05
2052.501,3.390899e-05
2052.502,3.364840e-05
2052.503,3.339041e-05
2052.504,3.313501e-05
2052.505,3.288219e-05
2052.506,3.263193e-05
2052.507,3.238422e-05
2052.508,3.213905e-05
2052.509,3.189639e-05
2052.510,3.165625e-05
2052.511,3.141859e-05
2052.512,3.118340e-05
2052.513,3.095066e-05
2052.514,3.072037e-05
2052.515,3.049249e-05
2052.516,3.026702e-05
2052.517,3.004393e-05
2052.518,2.982320e-05
2052.519,2.960481e-05
2052.520,2.938875e-05
2052.521,2.917499e-05
2052.522,2.896352e-05
2052.523,2.844578e-05
2052.524,2.824087e-05
2052.525,2.803816e-05
2052.526,2.783763e-05
2052.527,2.763927e-05
2052.528,2.744304e-05
2052.529,2.724893e-05
2052.530,2.705692e-05
2052.531,2.686698e-05
2052.532,2.667909e-05
2052.533,2.649322e-05
2052.534,2.630936e-05
2052.535,2.612749e-05
2052.536,2.594757e-05
2052.537,2.576960e-05
2052.538,2.559353e-05
2052.539,2.541936e-05
2052.540,2.524706e-05
2052.541,2.507661e-05
2052.542,2.490797e-05
2052.543,2.474114e-05
2052.544,2.457609e-05
2052.545,2.441279e-05
2052.546,2.425122e-05
2052.547,2.409137e-05
2052.548,2.393320e-05
2052.549,2.377669e-05
2052.550,2.362182e-05
2052.551,2.346858e-05
2052.552,2.331693e-05
2052.553,2.316685e-05
2052.554,2.301833e-05
2052.555,2.287134e-05
2052.556,2.272586e-05
2052.557,2.258186e-05
2052.558,2.243932e-05
2052.559,2.229823e-05
2052.560,2.215856e-05
2052.561,2.202029e-05
2052.562,2.940963e-06
2052.563,2.952575e-06
2052.564,2.964030e-06
2052.565,2.975325e-06
2052.566,2.986455e-06
2052.567,2.997416e-06
2052.568,3.008203e-06
2052.569,3.018812e-06
2052.570,3.029240e-06
2052.571,3.039481e-06
2052.572,3.049533e-06
2052.573,3.059390e-06
2052.574,3.069050e-06
2052.575,3.078507e-06
2052.576,3.087759e-06
2052.577,3.096802e-06
2052.578,3.105631e-06
2052.579,3.114244e-06
2052.580,3.122637e-06
2052.581,3.130806e-06
2052.582,3.138748e-06
2052.583,3.146459e-06
2052.584,3.153937e-06
2052.585,3.161178e-06
2052.586,3.168180e-06
2052.587,3.174939e-06
2052.588,3.181453e-06
2052.589,3.187719e-06
2052.590,3.193734e-06
2052.591,3.199496e-06
2052.592,3.205003e-06
2052.593,3.210251e-06
2052.594,3.215240e-06
2052.595,3.219967e-06
2052.596,3.224430e-06
2052.597,3.228626e-06
2052.598,3.232556e-06
2052.599,3.236216e-06
2052.600,3.239606e-06
2052.601,3.242724e-06
2052.602,3.245570e-06
2052.603,3.248140e-06
2052.604,3.250436e-06
2052.605,3.252456e-06
2052.606,3.254200e-06
2052.607,3.255666e-06
2052.608,3.256854e-06
2052.609,3.257765e-06
2052.610,3.258398e-06
2052.611,3.258752e-06
2052.612,3.258828e-06
2052.613,3.258626e-06
2052.614,3.258147e-06
2052.615,3.257390e-06
2052.616,3.256357e-06
2052.617,3.255048e-06
2052.618,3.253464e-06
2052.619,3.251606e-06
2052.620,3.249475e-06
2052.621,3.247072e-06
2052.622,3.244398e-06
2052.623,3.241455e-06
2052.624,3.238245e-06
2052.625,3.234769e-06
2052.626,3.231029e-06
2052.627,3.227027e-06
2052.628,3.222764e-06
2052.629,3.218244e-06
2052.630,3.213467e-06
2052.631,3.208438e-06
2052.632,3.203157e-06
2052.633,3.197627e-06
2052.634,3.191852e-06
2052.635,3.185833e-06
2052.636,3.179575e-06
2052.637,3.173078e-06
2052.638,3.166347e-06
2052.639,3.159385e-06
2052.640,3.152194e-06
2052.641,3.144779e-06
2052.642,3.137142e-06
2052.643,3.129286e-06
2052.644,3.121215e-06
2052.645,3.112933e-06
2052.646,3.104443e-06
2052.647,3.095749e-06
2052.648,3.086855e-06
2052.649,3.077764e-06
2052.650,3.068479e-06
2052.651,3.059006e-06
2052.652,3.049347e-06
2052.653,3.039507e-06
2052.654,3.029489e-06
2052.655,3.019298e-06
2052.656,3.008938e-06
2052.657,2.998412e-06
2052.658,2.987725e-06
2052.659,2.976880e-06
2052.660,2.965882e-06
2052.661,2.954736e-06
2052.662,2.943444e-06
2052.663,2.932011e-06
2052.664,2.920442e-06
2052.665,2.908740e-06
2052.666,2.896910e-06
2052.667,2.884955e-06
2052.668,2.872880e-06
2052.669,2.860689e-06
2052.670,2.848385e-06
2052.671,2.835974e-06
2052.672,2.823459e-06
2052.673,2.810844e-06
2052.674,2.798133e-06
2052.675,2.785330e-06
2052.676,2.772439e-06
2052.677,2.759464e-06
2052.678,2.746408e-06
2052.679,2.733277e-06
2052.680,2.720073e-06
2052.681,2.706800e-06
2052.682,2.693462e-06
2052.683,2.680063e-06
2052.684,2.666607e-06
2052.685,2.653096e-06
2052.686,2.639535e-06
2052.687,2.625927e-06
2052.688,2.612275e-06
2052.689,2.598584e-06
2052.690,2.584855e-06
2052.691,2.571094e-06
2052.692,2.557302e-06
2052.693,2.543484e-06
2052.694,2.529641e-06
2052.695,2.515779e-06
2052.696,2.501898e-06
2052.697,2.488003e-06
2052.698,2.474097e-06
2052.699,2.460181e-06
2052.700,2.446260e-06
2052.701,2.432335e-06
2052.702,2.418410e-06
2052.703,2.404488e-06
2052.704,2.390570e-06
2052.705,2.376659e-06
2052.706,2.362758e-06
2052.707,2.348869e-06
2052.708,2.334995e-06
2052.709,2.321138e-06
2052.710,2.307300e-06
2052.711,2.293483e-06
2052.712,2.279689e-06
2052.713,2.265921e-06
2052.714,2.252181e-06
2052.715,2.238470e-06
2052.716,2.224790e-06
2052.717,2.211143e-06
2052.718,2.197531e-06
2052.719,2.183957e-06
2052.720,2.170420e-06
2052.721,2.156924e-06
2052.722,2.143469e-06
2052.723,2.130057e-06
2052.724,2.116690e-06
2052.725,2.103369e-06
2052.726,2.090095e-06
2052.727,2.076870e-06
2052.728,2.063696e-06
2052.729,2.050572e-06
2052.730,2.037501e-06
2052.731,2.024484e-06
2052.732,2.011521e-06
2052.733,1.998614e-06
2052.734,1.985764e-06
2052.735,1.972971e-06
2052.736,1.960237e-06
2052.737,1.947563e-06
2052.738,1.934949e-06
2052.739,1.922396e-06
2052.740,1.909905e-06
2052.741,1.897477e-06
2052.742,1.885112e-06
2052.743,1.872811e-06
2052.744,1.860575e-06
2052.745,1.848404e-06
2052.746,1.836298e-06
2052.747,1.824259e-06
2052.748,1.812287e-06
2052.749,1.800382e-06
2052.750,1.788544e-06
2052.751,1.776775e-06
2052.752,1.765074e-06
2052.753,1.753442e-06
2052.754,1.741878e-06
2052.755,1.730384e-06
2052.756,1.718960e-06
2052.757,1.707605e-06
2052.758,1.696320e-06
2052.759,1.685106e-06
2052.760,1.559432e-06
2052.761,1.549235e-06
2052.762,1.539100e-06
2052.763,1.529027e-06
2052.764,1.519017e-06
2052.765,1.509068e-06
2052.766,1.499182e-06
2052.767,1.489359e-06
2052.768,1.479598e-06
2052.769,1.469900e-06
2052.770,1.460265e-06
2052.771,1.450692e-06
2052.772,1.441182e-06
2052.773,1.431735e-06
2052.774,1.422350e-06
2052.775,1.413029e-06
2052.776,1.403770e-06
2052.777,1.394573e-06
2052.778,1.385439e-06
2052.779,1.376367e-06
2052.780,1.367358e-06
2052.781,1.358411e-06
2052.782,1.349525e-06
2052.783,1.340702e-06
2052.784,1.331940e-06
2052.785,1.323240e-06
2052.786,1.314601e-06
2052.787,1.306024e-06
2052.788,1.297507e-06
2052.789,1.289052e-06
2052.790,1.280657e-06
2052.791,1.272322e-06
2052.792,1.264047e-06
2052.793,1.255833e-06
2052.794,1.247678e-06
2052.795,1.239582e-06
2052.796,1.231546e-06
2052.797,1.223568e-06
2052.798,1.215649e-06
2052.799,1.207789e-06
2052.800,1.199986e-06
2052.801,1.192241e-06
2052.802,1.184554e-06
2052.803,1.176924e-06
2052.804,0.000000e+00
2052.805,0.000000e+00
2052.806,0.000000e+00
2052.807,0.000000e+00
2052.808,0.000000e+00
